K1,K2,K3,K4,K5,K6,Col15
129879.561856,-49576.490265,91.798693,1776176.533943,552986.66518,-88.334591,1
14784.785693,-27394.115573,88.334591,1521322.578117,100432.966077,-95.262794,1
2627.521075,-17195.800418,91.798693,571034.634595,44130.922526,-83.138439,1
20136.822689,-12439.5889,96.994845,426294.07681,123533.327697,-81.406388,1
76095.92018,-32311.407815,110.851252,1150603.083519,141390.771523,-88.334591,1
113506.485572,-36173.881116,116.047404,96198.101852,337472.779347,-76.210236,1
31783.132319,-7293.665951,133.367912,2034892.963069,87458.173477,-48.497423,1
88383.088609,-121227.968073,114.315353,3025274.418685,996412.456527,-53.693575,1
13783.660327,-33466.685704,88.334591,184905.083962,89741.016442,-71.014083,1
12534.851694,-41803.046241,74.478185,35070.564752,62850.927654,-103.923048,1
4347.447527,-56932.510045,50.229473,65229.033413,108223.730609,-142.028166,1
1307.69836,-78299.088807,50.229473,1371766.919086,147206.998135,-169.740979,1
56078.608997,-42016.08849,41.569219,1426918.880901,441619.262355,-150.68842,1
109055.114997,-45977.288687,46.765372,647310.688059,372080.886533,-121.243557,1
26748.060621,-36960.232183,71.014083,587596.504417,136724.626648,-100.458947,1
11417.678923,-6645.878949,86.60254,186567.852737,74557.859063,-64.08588,1
51254.847498,-38605.68045,86.60254,557332.380656,410314.176059,-64.08588,1
5681.126649,-23736.024267,51.961524,1225734.251399,316644.868386,-62.353829,1
3148.868368,-4004.501467,34.641016,261494.638622,36901.342455,-53.693575,1
14277.294807,-51419.392324,17.320508,295025.410206,218894.84901,-72.746134,1
11336.272536,-9864.029349,24.248711,418995.214707,55550.3335,-81.406388,1
11126.694388,-16369.612182,58.889727,35666.390229,62570.335423,-95.262794,1
61160.446066,-28478.379378,60.621778,603382.415477,497275.250955,-86.60254,1
3190.437588,-13795.784682,64.08588,48183.921416,42878.649792,-88.334591,1
4693.857689,-10364.592032,65.817931,146820.750805,44143.046882,-95.262794,1
18072.218126,-6070.838081,51.961524,258896.562411,132058.481772,-72.746134,1
25694.97373,-22166.786235,76.210236,569226.373552,102895.942325,-83.138439,1
3387.89138,-12372.038918,103.923048,20264.994449,25334.707162,-81.406388,1
10870.350868,-43251.040716,103.923048,630334.858094,170435.531516,-83.138439,1
10458.122776,-32708.04745,110.851252,27624.47833,74447.007811,-117.779455,1
43768.923907,-37516.220492,109.119201,818639.957791,109955.781417,-122.975607,1
27487.646316,-45353.750396,76.210236,507546.312244,477867.621656,-105.655099,1
5421.319028,-23380.953851,69.282032,58520.800635,65476.716679,-116.047404,1
3032.820964,-1520.740609,51.961524,92337.360602,40988.982361,-81.406388,1
108639.422803,-28409.097346,39.837169,509356.305337,525027.901044,-57.157677,1
43973.305903,-20164.535502,41.569219,132974.736649,351538.763955,-51.961524,1
17689.434898,-7769.979923,50.229473,30336.869895,41132.742578,-36.373067,1
6768.854556,-19383.380588,69.282032,24818.556022,40543.845304,-72.746134,1
5989.431693,-6642.414847,74.478185,26114.130026,32590.267995,-88.334591,1
2125.226341,-7319.646713,71.014083,27397.579674,28246.28457,-110.851252,1
6678.787914,-5488.869009,88.334591,17504.105461,13101.232308,-116.047404,1
30004.31614,-25346.831518,74.478185,193090.756079,422732.980349,-86.60254,1
87122.155621,-26100.273619,86.60254,381149.904561,161072.06485,-77.942286,1
35927.929901,-46084.675837,109.119201,5435691.585292,89999.092012,-81.406388,1
60706.648754,-61735.486934,86.60254,1018535.941492,624213.79054,-72.746134,1
35136.382682,-10238.152324,98.726896,57041.629246,114808.98778,-76.210236,1
25899.355726,-28868.09081,88.334591,32053.332245,128313.787926,-83.138439,1
12207.494092,-2255.130151,83.138439,743695.851398,37540.469203,-53.693575,1
10439.070217,-15158.908668,96.994845,149527.946217,47144.690931,-71.014083,1
11575.295547,-7009.609618,116.047404,9770.498605,26973.227226,-81.406388,1
15396.199628,-6524.635392,133.367912,14479.944751,34902.555823,-72.746134,1
7220.919817,-13435.518114,133.367912,40264.985124,39104.511082,-98.726896,1
2100.97763,-2482.028807,140.296115,262431.678109,21818.644023,-81.406388,1
27283.264321,-35948.714511,128.17176,184882.567302,222618.758246,-76.210236,1
27645.26294,-10560.313774,109.119201,340313.342671,122918.449661,-72.746134,1
13336.791218,-9160.816721,116.047404,613191.0192,26095.077467,-64.08588,1
34498.987985,-4856.670464,105.655099,258848.064988,78215.950368,-58.889727,1
6592.185374,-6692.64432,105.655099,446656.066103,30496.218569,-64.08588,1
27210.518187,-17168.087605,114.315353,315269.620044,60323.865526,-81.406388,1
39700.33656,-35385.797999,71.014083,982504.088543,649316.402894,-62.353829,1
26365.277393,-13447.64247,83.138439,32292.355256,36721.209171,-86.60254,1
13861.602613,-30156.736611,76.210236,54221.850531,58766.75185,-100.458947,1
61945.065082,-54327.50563,74.478185,319272.389461,160791.472619,-103.923048,1
20827.910961,-3741.229744,105.655099,1622117.542812,68977.191361,-100.458947,1
47021.715324,-13574.082179,103.923048,128992.751843,55442.94635,-93.530744,1
26851.98367,-11256.598198,98.726896,573620.586451,132520.939338,-62.353829,1
33551.556193,-27840.984681,91.798693,170565.435326,274968.261854,-48.497423,1
29746.240569,-14639.293426,83.138439,207813.187943,263728.984164,-51.961524,1
11287.775113,-5831.815069,91.798693,100081.359763,21524.195386,-48.497423,1
18959.02814,-21945.083732,93.530744,839899.149403,117051.993576,-58.889727,1
34055.582978,-10364.592032,91.798693,341000.966842,184175.890572,-51.961524,1
9460.461511,-9670.039659,103.923048,128481.796855,34838.469943,-72.746134,1
56974.079264,-22901.175778,86.60254,2063899.617943,107207.016785,-77.942286,1
19665.704869,-10340.343321,93.530744,197909.321425,28658.512662,-81.406388,1
3245.863213,-11895.724946,103.923048,25429.969957,45968.628433,-103.923048,1
11802.194203,-22310.546452,103.923048,89139.994812,42714.104965,-110.851252,1
3708.320779,-19191.122948,110.851252,20791.537894,37233.89621,-122.975607,1
4773.532026,-10783.748328,114.315353,44298.931454,29481.236796,-126.439709,1
97898.975745,-17375.933702,71.014083,1307059.232967,185163.159532,-90.066642,1
47362.929333,-21092.914735,58.889727,1616727.400699,418470.403312,-60.621778,1
37246.020566,-44330.108369,93.530744,1719860.633985,95707.931474,-72.746134,1
2700.267209,-36400.779772,76.210236,322225.536088,287466.740481,-77.942286,1
92706.287424,-58151.873813,60.621778,737403.310814,501891.166357,-84.87049,1
438783.895183,-89051.66022,91.798693,606202.194192,499372.764483,-96.994845,1
19088.93195,-17417.502921,88.334591,2936683.483979,74069.420735,-84.87049,1
175378.80452,-57699.808553,103.923048,710743.584784,597495.174782,-79.674337,1
5767.729189,-668.571612,105.655099,872553.503278,40053.674925,-64.08588,1
19958.421456,-5132.066543,91.798693,813566.780976,87388.891445,-53.693575,1
62759.128961,-31952.873298,74.478185,929414.99924,722258.258553,-32.908965,1
12356.450461,-18328.561646,91.798693,16707.36209,39296.768722,-50.229473,1
12134.747958,-3744.693846,110.851252,25629.1558,22066.327288,-55.425626,1
45495.778562,-26316.77997,116.047404,301023.502152,70206.947434,-84.87049,1
54221.850531,-14667.006238,133.367912,196478.647458,153078.650373,-95.262794,1
5589.327956,-28940.836944,93.530744,253599.951041,95721.78788,-100.458947,1
12966.132345,-16201.603254,83.138439,126820.76013,59327.936312,-117.779455,1
59534.050358,-29941.96231,64.08588,796980.662442,365232.35764,-96.994845,1
80448.563859,-82913.272158,60.621778,3046533.610297,930667.271974,-96.994845,1
18737.325636,-36163.488811,88.334591,57562.976539,41068.656698,-107.38715,1
101692.167014,-68339.796663,98.726896,75508.754956,167470.260533,-107.38715,1
7608.899198,-2918.505611,98.726896,549266.220045,38274.858746,-107.38715,1
66933.371408,-102282.796339,116.047404,207967.340465,129678.643963,-142.028166,1
5073.176815,-6860.653249,116.047404,1298681.30321,67496.28792,-142.028166,1
19825.053543,-17504.105461,116.047404,28289.58584,39272.520011,-124.707658,1
4875.723023,-33144.524254,96.994845,3592806.846547,89746.212594,-133.367912,1
75823.988203,-44551.810872,81.406388,388691.253777,692936.370432,-100.458947,1
2682.946701,-30155.00456,69.282032,19639.724107,35496.64925,-143.760217,1
47717.999749,-22707.186087,51.961524,321827.164402,328854.094528,-117.779455,1
67714.526322,-66905.658595,58.889727,768284.044663,293906.505384,-105.655099,1
6614.702034,-2206.632729,69.282032,336530.543707,24082.434428,-105.655099,1
3334.197805,-15148.516363,91.798693,13466.695029,45597.96956,-74.478185,1
97166.318254,-52697.64582,83.138439,585746.674154,942225.247013,-72.746134,1
10260.668984,-6162.636773,76.210236,191594.264181,117521.379344,-50.229473,1
185261.886428,-25331.243061,86.60254,499204.755554,366164.200974,-43.30127,1
22520.1246,-29460.452186,86.60254,49143.477563,77221.753205,-48.497423,1
24252.175408,-26645.869624,105.655099,13160.122036,42688.124203,-79.674337,1
3280.50423,-8105.997779,98.726896,310866.746892,100846.92622,-84.87049,1
16684.845429,-5585.863854,88.334591,19426.681858,24882.641902,-100.458947,1
4932.8807,-5513.11772,103.923048,10364.592032,18889.746107,-88.334591,1
3916.166876,-1666.232877,81.406388,393837.176727,44387.266046,-53.693575,1
53019.80727,-20131.626536,96.994845,107134.270651,166793.028667,-55.425626,1
12337.397902,-3994.109162,93.530744,121460.062881,74531.8783,-38.105118,1
27217.44639,-57058.949754,69.282032,597337.558159,476679.434802,-36.373067,1
15410.056035,-34814.221232,50.229473,784513.360729,415536.309244,-43.30127,1
6902.222468,-11710.39551,58.889727,15936.59948,24330.117694,-64.08588,1
29668.298283,-26257.890243,60.621778,106446.646481,67319.618738,-95.262794,1
9344.414107,-48149.2804,45.033321,498641.839042,664220.700093,-88.334591,1
10224.295917,-12297.560734,71.014083,309167.605049,96851.085007,-90.066642,1
29094.989466,-26436.291476,71.014083,30179.253271,118815.221298,-83.138439,1
35276.678798,-96887.458074,51.961524,2081026.136329,553580.758607,-74.478185,1
20301.367516,-71038.331822,45.033321,70993.298501,854730.700468,-77.942286,1
12138.212059,-46718.606433,24.248711,682107.588783,577479.59565,-74.478185,1
101047.844114,-42882.113894,13.856406,706903.628144,812149.963415,-55.425626,1
21221.086494,-47255.542183,29.444864,547667.53715,114666.959613,-64.08588,1
51105.891128,-43781.048263,60.621778,388682.593523,274289.297937,-72.746134,1
55680.237311,-58520.800635,88.334591,196398.973121,115217.75177,-95.262794,1
19883.943271,-15702.772621,88.334591,925914.524558,156880.501896,-100.458947,1
17989.079687,-14214.940978,88.334591,44175.955847,49264.72112,-96.994845,1
10596.686841,-17575.119544,98.726896,80756.868903,89370.357569,-96.994845,1
28050.562829,-40164.526177,91.798693,28294.781992,136577.402329,-90.066642,1
23497.001255,-75919.250997,74.478185,1325444.952289,1025768.985665,-88.334591,1
79774.796095,-38250.610034,71.014083,1124237.806126,429874.225829,-72.746134,1
10529.136859,-26541.946575,69.282032,1231943.653544,133977.594067,-72.746134,1
93755.910214,-57666.899587,60.621778,1916966.283836,618397.563928,-55.425626,1
19340.079317,-13998.434627,69.282032,326055.100423,246185.041534,-53.693575,1
4236.596275,-7241.704426,36.373067,158704.351396,104621.06493,-53.693575,1
6138.388062,-31417.669598,27.712813,50633.041258,52060.251123,-77.942286,1
145907.96003,-29463.916288,34.641016,908008.583309,701158.415615,-64.08588,1
21659.295349,-20006.918878,58.889727,31511.200342,56215.44101,-84.87049,1
11731.18012,-14128.338437,91.798693,15522.639337,30122.095594,-107.38715,1
20933.56606,-35910.609393,88.334591,498125.687901,705543.96826,-72.746134,1
112912.392145,-34140.453468,91.798693,734645.885929,407688.387035,-79.674337,1
6136.656011,-10738.715007,96.994845,10693.681686,21240.139053,-83.138439,1
9708.144776,-22047.27473,98.726896,232063.6313,56707.34344,-74.478185,1
10700.609889,-2634.449278,121.243557,122887.272746,20502.285409,-77.942286,1
72411.848112,-64163.822166,135.099963,1844802.118989,487970.674016,-83.138439,1
27685.100108,-31895.715621,105.655099,2154970.849405,309273.260149,-65.817931,1
23089.969316,-11144.014896,96.994845,531230.374986,133710.858243,-48.497423,1
3368.838821,-12827.568281,91.798693,16504.712145,24880.909851,-74.478185,1
35080.957057,-6637.218695,91.798693,191436.647557,77878.200461,-65.817931,1
38247.145933,-17225.245281,119.511506,1014510.655416,53189.54825,-74.478185,1
25904.551878,-26978.423379,114.315353,476925.386017,154116.148807,-84.87049,1
178292.113979,-24063.38187,121.243557,4446002.949999,312240.263182,-53.693575,1
13028.486175,-8490.513059,109.119201,47330.020368,62059.380435,-60.621778,1
110180.948022,-50310.879807,88.334591,554141.943069,476026.451647,-55.425626,1
3545.508003,-38855.095766,96.994845,83628.609142,81046.121388,-65.817931,1
41326.732269,-8480.120754,76.210236,2879944.963625,175429.033994,-65.817931,1
3739.497694,-9299.380786,86.60254,25017.741865,20931.834009,-77.942286,1
35623.088959,-24893.034206,88.334591,210849.473009,174926.73926,-79.674337,1
11838.56727,-12657.827302,86.60254,12805.05162,58210.763541,-74.478185,1
28014.189762,-29377.313747,81.406388,898676.293558,353094.14558,-83.138439,1
11880.136489,-3005.108151,65.817931,506271.522849,104037.363807,-53.693575,1
24461.753555,-7525.760759,71.014083,717037.857419,59201.496603,-50.229473,1
53281.346942,-29825.914906,88.334591,182743.484554,72649.139073,-53.693575,1
7685.109433,-4245.256529,88.334591,218680.07471,105128.555816,-41.569219,1
126734.15759,-36769.706594,98.726896,1462001.570008,377322.072276,-53.693575,1
53783.641677,-33579.269006,103.923048,230445.895845,142892.459574,-60.621778,1
118245.376582,-16461.410875,103.923048,255013.3045,184075.431625,-41.569219,1
16024.934072,-7847.922209,121.243557,30148.076357,26072.560806,-64.08588,1
54116.195432,-30416.544232,140.296115,75229.894776,80706.639429,-77.942286,1
15127.731753,-4208.883462,138.564065,989532.75072,60907.566648,-60.621778,1
4447.906474,-15134.659957,121.243557,97069.323409,43351.499663,-88.334591,1
109235.248281,-41073.852851,109.119201,628214.827905,616599.69519,-72.746134,1
168424.620528,-30965.604338,98.726896,1743532.572372,348369.110977,-55.425626,1
31750.223354,-22005.70551,93.530744,31483.487529,73903.143857,-77.942286,1
1738.979011,-9824.192181,98.726896,349617.919609,89474.280617,-55.425626,1
81983.160875,-38806.598344,105.655099,1956550.572992,170146.279031,-72.746134,1
91479.995453,-35467.204387,86.60254,1099289.346294,606262.81597,-72.746134,1
12011.77235,-46774.032058,98.726896,1259642.610059,99979.168765,-74.478185,1
5802.370205,-3678.875915,76.210236,1426608.843807,62367.685479,-74.478185,1
13837.353902,-23233.729533,76.210236,218567.491407,122268.930608,-74.478185,1
9171.209026,-18501.766726,88.334591,213199.865954,63115.931428,-95.262794,1
9933.311381,-39376.443059,64.08588,734943.798668,108680.992023,-100.458947,1
54734.53757,-20765.557132,91.798693,115877.663128,74306.711696,-110.851252,1
27151.628459,-11024.50339,105.655099,89881.312557,48220.294483,-105.655099,1
102102.663055,-42104.423081,103.923048,660817.220256,383358.269341,-90.066642,1
25878.571116,-4356.107781,128.17176,800254.238469,52115.676749,-60.621778,1
5334.716487,-14367.361449,129.903811,85656.840638,58118.964848,-60.621778,1
37483.311527,-11284.311011,119.511506,158758.044971,65474.984628,-60.621778,1
51596.061507,-28185.662792,121.243557,242736.528376,138804.819668,-72.746134,1
4893.043531,-4475.619287,103.923048,315965.904469,47830.583051,-77.942286,1
68694.867079,-35224.717274,103.923048,1149307.509515,243108.9193,-65.817931,1
9711.608878,-42947.931824,88.334591,44231.381473,59594.672136,-102.190998,1
17294.527314,-2617.12877,83.138439,722117.962438,73244.96455,-79.674337,1
6957.648094,-6775.782759,93.530744,36910.002709,57890.334141,-79.674337,1
64428.82594,-24714.632973,96.994845,95323.416195,93201.653955,-88.334591,1
43315.126596,-9198.921839,116.047404,1348055.143531,76818.185366,-48.497423,1
12957.472091,-20268.45855,98.726896,60846.94487,287238.109775,-58.889727,1
231644.475004,-140174.871857,96.994845,3692618.006384,808691.057952,-64.08588,1
10525.672758,-23753.344775,74.478185,1179781.211423,104695.543114,-72.746134,1
43798.368771,-14673.934442,74.478185,589501.760305,110439.023592,-107.38715,0
84243.487179,-11502.549413,81.406388,1992885.534833,121877.487125,-67.549981,0
123133.223961,-100559.405786,98.726896,2945189.585495,651420.844625,-81.406388,0
3202.561943,-19466.519026,71.014083,273629.38658,84238.291026,-90.066642,0
7456.478727,-11312.023824,51.961524,230229.389494,71135.326667,-96.994845,0
157239.036413,-51874.921687,39.837169,1223861.904476,617114.11428,-98.726896,0
50735.232255,-17471.196496,41.569219,2695143.802711,209988.643757,-86.60254,0
17318.776025,-42343.446093,74.478185,231680.848071,55115.588748,-103.923048,0
15933.135379,-37599.358931,93.530744,71949.390546,50397.482348,-126.439709,0
153262.247759,-28227.232011,105.655099,297600.969756,300729.053515,-124.707658,0
