K1,K2,K3,K4,K5,K6,K7,K8,score_class
-25979592.979238,-25981666.244055,52182700.18699,21846.356836,-462.457566,-52205343.287197,-564.648563,1.732051,1
-24241483.457944,-24254702.469708,56540940.122569,15044.593315,-2804.190257,-56559874.901998,-6332.377752,1733.782858,0
-25970182.747201,-25989650.998278,47525998.452402,25041.990576,-3419.068294,-47555957.73522,-7092.748057,1.732051,1
-25976967.190214,-25984297.229231,48520798.369628,128343.23279,-1801.33284,-48650745.481465,-3093.442742,1.732051,1
-25951156.169079,-26009268.205724,58621912.565323,80472.81257,-25345.099467,-58706197.621721,-27196.66178,1.732051,0
-25979373.008785,-25981810.004272,45762387.947068,50220.813165,-670.303663,-45812962.098599,-2083.657122,1645.448267,0
-25977116.146583,-25983895.393444,43093197.193658,99960.116206,-1958.949463,-43194575.859476,-12862.209297,10394.036896,0
-25925696.754259,-26016075.165398,39940268.898405,320202.500744,-52656.076601,-40299879.019123,-15089.626636,1.732051,1
-25978773.719206,-25982492.43229,45311744.700006,24700.776567,-1141.421482,-45337583.433953,-1342.339376,1.732051,1
-19895823.40738,-19940661.006635,39737705.55646,99499.390692,-21465.305658,-39839059.973566,-21304.224933,1.732051,1
-25974097.182026,-25987125.6682,45694527.928479,332314.732042,-5492.333111,-46027355.347559,-5807.566358,1.732051,1
-25976511.660851,-25984584.749665,38430388.247923,30903.250509,-2154.671205,-38463250.447895,-4169.046294,808.867727,0
-25973276.189943,-25987416.652736,36368270.91026,11492.157108,-2559.971094,-36382808.012688,-7487.655641,1733.782858,0
-25975624.850838,-25985189.235397,36026687.974347,87019.964623,-2296.699371,-36115869.538378,-3448.513158,1.732051,0
-24242917.596013,-24253351.470078,37182336.521868,23176.571856,-2727.980022,-37208944.286374,-3730.83744,422.620397,0
-25975067.130478,-25985365.90458,33180142.146445,31615.123391,-2615.396719,-33215377.256023,-3405.211888,1.732051,1
-34638967.135272,-34642820.948319,32636518.947931,48202.973975,-1058.283043,-32685279.642265,-1437.60217,1.732051,0
-25974900.8536,-25985880.32367,35619754.761465,27359.474556,-2168.527611,-35649693.259673,-4162.118091,1.732051,0
-25972647.4555,-25988038.458976,35014167.445309,30058.009715,-6031.000912,-35047014.056824,-6216.330348,1.732051,0
-25970892.888032,-25988828.274144,30153799.052412,30135.952001,-3510.866987,-30188964.879958,-7272.881341,1167.402244,0
-25919546.241841,-26040361.981822,36978190.085485,380273.486853,-58768.483901,-37362570.264802,-138678.379959,81408.120007,1
-25974440.128086,-25986010.22748,43272649.781678,87111.763316,-2411.014724,-43362884.4326,-3886.722012,1.732051,0
-25978614.370532,-25982608.479694,28506719.193361,23611.316609,-1111.976618,-28530924.603397,-1969.341768,568.112665,0
-25960846.993348,-26000006.930056,27175212.063246,591810.584032,-17985.615586,-27768103.446981,-45625.682373,27714.544972,1
-25973693.614187,-25986722.100362,26151660.102614,39714.192967,-2307.091676,-26194743.134402,-4783.924331,1.732051,0
-25954859.293706,-26005048.929957,25853698.86629,211097.156274,-20663.366134,-26068965.068858,-56605.152442,34642.748202,0
-25941084.293633,-26019856.232311,29817098.767726,136982.702218,-38683.622736,-29955458.450336,-60533.443674,22518.392549,1
-25974616.797268,-25985414.402002,24677082.111692,69507.198908,-2918.505611,-24749513.012363,-3001.64405,1.732051,0
-25979715.954845,-25981740.722239,21999626.011828,4101.496312,-677.231866,-22004257.515687,-1160.474041,304.840942,0
-68852361.482717,-68854672.038494,17932228.583754,5364.161351,-890.274115,-17937954.743723,-1124.100974,202.649944,1
-25975257.656067,-25985544.305813,22169862.357501,29380.777849,-2449.119842,-22201596.992397,-4531.044913,618.342138,0
-25973529.069361,-25987049.457965,21733834.155153,8632.541225,-2511.473671,-21745411.18275,-6058.713725,848.704896,0
-25949450.099034,-26011287.776966,23823600.219856,202223.859987,-19835.445848,-24035916.739899,-114239.143064,84872.221622,1
-25974940.690769,-25985317.407157,22573631.113558,96535.85176,-2641.377482,-22674038.098873,-20223.425229,17322.240126,1
-68825767.574617,-68880649.336506,20122999.191301,57853.961074,-24943.26368,-20182931.613344,-27283.264321,982.072808,0
-25977912.889955,-25982786.880927,21150952.293034,53296.9354,-1574.434184,-21206365.79452,-2081.925071,1079.067653,1
-25951836.865047,-26007099.678113,20093078.0136,35593.644096,-23368.829496,-20135182.436681,-24028.740853,436.476804,0
-34639580.281258,-34642273.620264,23099964.980911,17341.292685,-914.522826,-23117590.329929,-2617.12877,1733.782858,1
-25938761.6135,-26002727.981875,18603791.44722,41794.385987,-39083.726473,-18687252.047433,-3389.62343,1520.740609,0
-25978690.580767,-25982729.723251,19301742.104739,5667.270242,-1131.029177,-19308365.467028,-2587.683907,756.906203,0
-25975060.202275,-25984874.00215,27031916.035834,93295.184699,-2876.936391,-27129148.172018,-52401.465132,50231.20547,0
-25974585.620353,-25985802.381383,18085619.003272,12914.170821,-2734.908225,-18101941.850082,-4271.237291,429.5486,0
-25974150.875601,-25986199.021018,18173511.921502,13376.628387,-2883.864595,-18190567.425804,-5320.860081,1124.100974,0
-25927976.133122,-26031809.114934,17157693.567726,300174.797257,-39838.900625,-17469351.861837,-76632.85593,27714.544972,1
-25971168.28411,-25988855.986957,18030849.824686,39608.537867,-3228.542705,-18074767.704962,-8258.41825,1733.782858,0
-68850344.493596,-68855254.007565,83947464.137543,12779.070858,-2281.992895,-83963788.748316,-1152.663857,999.393316,1
-25877308.450848,-26063424.238324,30146624.897967,948157.521029,-58891.459508,-31155560.081833,-122071.476816,60623.510316,1
-25970880.763676,-25989437.956028,16268796.433028,95058.412421,-6396.463632,-16367473.099586,-7139.513429,1.732051,1
-25976970.654315,-25984001.048543,15690156.363337,30385.367317,-1510.348304,-15722424.469882,-3361.910617,789.815168,1
-27690954.439911,-27733900.639684,15867954.842836,60441.644981,-19818.12534,-15931437.969035,-21596.94152,1600.414946,1
-25956260.522809,-26004181.172502,15110248.432455,31945.945095,-20131.626536,-15145909.626532,-23675.402489,1415.08551,0
-34634737.4672,-34646485.967828,14869694.288097,46812.137176,-2345.196793,-14919527.121881,-6294.272635,1733.782858,0
-25950924.074271,-26009339.219807,14485859.704784,55901.939814,-25506.180192,-14545927.22679,-27148.164358,1.732051,1
-68849337.322007,-68857306.487772,83947542.961811,3879.793809,-2199.704526,-83953111.505157,-3933.150895,893.738217,1
-25961129.317629,-25999345.286648,13980268.877902,24191.553629,-14902.565148,-14007673.385779,-18581.441064,1122.368923,0
-25979606.835645,-25981056.56217,13434775.064515,532891.411711,-968.216401,-13968757.668235,-54350.022291,55427.357893,1
-25974227.085836,-25986510.790163,15800548.621558,7917.204241,-2395.426267,-15811067.366112,-4899.971735,1.732051,0
-25921586.597693,-26038179.597804,11073335.098594,80214.737,-27735.329582,-11181299.021582,-55442.94635,1.732051,0
-25935565.97976,-26025161.503934,10997197.609195,60862.533327,-42362.498652,-11061383.948021,-43446.762457,1.732051,0
-25953494.43767,-26005947.864326,13064008.804546,74341.352712,-24593.389417,-13143939.485213,-40015.569807,17322.240126,1
-25956333.268943,-25985462.899425,9169821.65338,102956.564104,-21214.158291,-9313228.532044,-1927.772549,17322.240126,1
-25976189.499401,-25984761.418848,9035575.591438,6704.768676,-1396.032951,-9044137.11858,-3625.18234,273.664028,0
-25977441.772135,-25983574.964045,8699074.492594,59715.915693,-1493.027796,-8760195.101492,-2017.839191,1.732051,1
-25890087.521706,-26070229.465947,8498664.089803,105497.482638,-86074.264882,-8608349.671294,-88154.457902,1.732051,1
-25936518.607705,-26022208.357307,7297519.763719,340089.908117,-39165.132861,-7644520.554559,-38273.126695,1.732051,1
-34633675.720055,-34647339.868876,6930768.397522,58990.186404,-2553.04289,-6992858.954871,-5215.204982,1.732051,0
-25964906.920441,-25995451.636432,12493123.12632,417983.697035,-11552.778886,-12912158.178195,-40810.581128,27714.544972,1
-68850243.184579,-68856454.318775,6103892.538141,27723.205226,-1865.41872,-6132975.40325,-2305.359625,1.732051,0
-38051652.822187,-38138558.471457,5584578.67271,82424.833831,-40803.652925,-5717414.845295,-13040.61053,1.732051,0
-25956783.602153,-26003043.215122,4158771.768428,206164.275574,-19012.721715,-4369470.553016,-77183.648087,57159.408701,1
-68844857.356637,-68860150.515198,83946156.439183,7201.867258,-3587.959204,-83958952.862461,-5747.794649,1271.325293,1
-25978337.242403,-25982925.444992,3814971.807481,75664.639529,-1846.366161,-3891540.577531,-1652.37647,1.732051,1
-25978143.252712,-25983096.918022,3382166.951686,10014.717769,-1796.136687,-3393361.196055,-3484.886225,1461.850882,0
-25971318.97253,-25989129.650985,3382348.817021,10537.797113,-2428.335232,-3396245.06065,-7932.792699,678.963917,0
-25968575.404051,-25992444.79623,2231491.122033,130392.248895,-10891.135478,-2362825.606568,-10756.035515,1.732051,1
-68852555.472407,-68854465.924448,83949321.77799,3600.933629,-422.620397,-83953483.896081,-2019.571242,1228.024023,0
-68843238.771113,-68862951.241354,1410441.881569,20126.430384,-9583.437118,-1432818.245952,-8805.746306,493.63448,1
-10390609.167673,-10392654.719676,44212.328914,193911.748161,-1579.630337,-240386.13543,-19341.811368,20784.609691,1
-20782527.765756,-20786274.191653,2073330.634591,97647.828378,-1299.038106,-2172196.094687,-1008.05357,0,1
-12097385.889857,-12150138.961304,895615.759781,58375.308367,-21965.868342,-957981.713209,-24517.179181,1.732051,1
-25978387.471876,-25982788.612978,1060635.168421,17961.366874,-2074.996867,-1079492.005563,-1328.482969,0,0
-25973239.816876,-25986954.19517,609754.630398,36262.215707,-2946.218424,-650073.309097,-5833.54712,1151.813787,1
-68852685.376218,-68853638.004162,868713.546638,54731.073468,-820.992083,-924915.131242,885.077963,0,1
-519614992.855347,-519615469.169319,176639.737508,42655.215238,-124.707658,-219466.425776,-24.248711,0,0
-68825739.861805,-68880041.386673,187962.153637,133726.4467,-23846.875519,-325542.413384,-24820.288072,1.732051,0
-15585758.732962,-15590932.368724,83948097.218069,6034.465014,-1647.180318,-83955493.075017,-2504.545468,268.467875,0
-25946521.201118,-26013040.612383,101182.944077,104917.245618,-26205.928719,-211561.345891,-30019.904597,1.732051,0
-25979307.190855,-25982144.290078,83948725.952512,2002.250734,-1018.445875,-83951445.27228,-2511.473671,1222.82787,0
-25922695.110209,-26037592.43258,19327.954962,53066.572642,-30676.351853,-99189.353597,-55496.639925,1.732051,0
-43298010.469602,-43304264.905068,37751.779402,5002.162732,-1605.611099,-44414.978858,-3043.213269,336.017857,0
-25978460.21801,-25982913.320636,33421.652383,14641.025476,-1877.543075,-48731.249471,-2695.071057,772.49466,0
-68848154.331305,-68857931.758114,83947445.966965,6207.670094,-2298.431422,-83956977.442559,-3309.949093,1.732051,0
-34588360.074777,-34692085.669439,83923914.324694,29605.944454,-25830.073693,-83977592.311271,-49425.801845,1.732051,0
-12118490.928948,-12129250.428564,83947047.59528,72921.071049,-2696.803107,-84023392.930776,-26216.321023,22518.392549,0
-25979882.231723,-25981385.651824,83949183.213925,8911.401405,-561.184462,-83958685.244656,-1151.813787,820.992083,0
-25980327.36878,-25981094.667288,83949541.748442,154.152522,-204.381995,-83950156.626479,-256.34352,31.176915,0
-25978995.421709,-25982483.772036,83948741.540969,16825.141545,-1002.857418,-83966372.08614,-3012.036354,1422.013713,1
-25977374.222154,-25983502.217911,83948007.151427,1773.620027,-1737.24696,-83952006.456742,-2546.114687,481.510125,1
-25241153.902041,-25314783.381871,122772020.353418,779261.782681,-42459.493497,-123591271.725144,-72470.737839,65819.662738,1
-25565729.831074,-25701832.651482,114296849.800769,99696.844484,-35777.241481,-114428227.586574,-136979.238117,71015.815161,0
-25052822.821581,-25173259.242435,80207413.889315,339130.35197,-53617.364799,-80554378.307088,-72280.212251,17322.240126,1
-17316562.463949,-17324212.932366,13320445.854809,23926.549856,-1972.80587,-13346243.019537,-3235.470909,0,1
-25112789.884641,-25116453.172099,83948710.364055,2314.019879,-1034.034332,-83951994.332386,-3216.41835,1730.318757,0
-24863272.377353,-24990966.091091,175153305.361648,507260.52386,-56532.406308,-175736625.432621,-37713.674284,17322.240126,1
-24582221.153063,-24602409.937276,117724.029289,37081.475739,-10802.800887,-167449.475923,-3176.581181,1733.782858,1
-25979270.817788,-25982177.199043,244770797.800711,1113059.150214,-1228.024023,-245882540.592311,-23141.93084,22518.392549,1
-24245070.535167,-24251544.941085,271315962.526297,96541.047912,-2336.536539,-271414441.739063,-7070.231396,5197.884474,1
-24228210.752606,-24267992.495554,308993649.990673,382395.249092,-15070.574077,-309379942.354082,-36982.748843,19054.290934,1
-68851303.199673,-68855501.690831,83948104.146272,1046.158688,-1640.252115,-83949711.886394,-1399.160564,1.732051,1
-27365051.759958,-27367639.443865,189323032.885085,77045.084022,-876.417709,-189400654.742026,-1926.040498,848.704896,0
-25976662.349272,-25984316.28179,83947659.009215,3756.818202,-2085.389172,-83953250.069221,-2980.85944,1.732051,0
-24226785.274791,-24269660.460482,121228205.363514,149444.807779,-18292.188579,-121381022.474215,-26786.165739,6929.935281,1
-25975186.641984,-25985080.116196,119259641.286121,121574.378234,-2904.649204,-119384984.606912,-3005.108151,1.732051,1
-25954857.561655,-26005281.024765,89230044.133018,95051.484218,-18700.952569,-89329228.290462,-22686.401478,1.732051,0
-24244055.553394,-24252772.965108,85080131.804471,82795.492703,-2220.489135,-85164777.127437,-32467.292388,29446.595779,0
-24221001.957145,-24275019.42568,83925831.704938,320356.653266,-23912.693449,-84250140.898147,-24666.135551,1.732051,1
-24241204.597764,-24254844.497874,106268995.225581,34216.663704,-3096.906844,-106307285.672783,-4622.843605,1.732051,0
-24245926.168266,-24251002.809183,81058697.808677,132841.368737,-1279.985547,-81192673.670693,-1616.003403,1.732051,1
-68851265.944625,-68854509.225718,83948139.637358,9758.37425,-1604.761029,-83960799.228622,-236.40898,647.787002,1
-24241509.438706,-24254768.287638,65899344.003776,83382.657927,-2828.438969,-65986017.558238,-4747.551264,1.732051,0
-24185889.823174,-24310195.645531,60069654.161033,121984.874275,-32508.861607,-60223704.491909,-60069.254057,1.732051,1
-68848852.347781,-68857408.67877,60637108.646608,11625.52502,-2322.680133,-60651583.395207,-2934.094068,1.732051,0
-24247509.262704,-24249662.201858,60262706.811994,27769.970598,-814.06388,-60291396.50157,-694.552374,1.732051,1
-24228822.166541,-24267398.402127,53035896.290442,38818.722699,-15054.985619,-53078130.617334,-20886.800688,3465.833666,0
-22493215.458664,-22538988.365356,51871099.050556,160639.052148,-20166.267553,-52035268.022249,-51826.424264,31178.646587,0
-24248590.062408,-24248790.980301,44290802.939942,5455.960044,-77.942286,-44296355.894831,-301.376841,320.429399,1
-24244885.20573,-24251512.03212,47656693.810189,15964.312293,-2045.552004,-47675794.866495,-1764.959773,1.732051,0
-24246038.751568,-24251167.354009,44136297.079703,17819.338708,-1434.138069,-44155105.419423,-3098.638895,919.718979,0
-34636317.097537,-34645077.810521,34465926.599342,30520.46728,-1884.471279,-34498522.06349,-5107.817832,1733.782858,0
-24242995.538299,-24253389.575196,83947099.556804,29025.707433,-2644.841583,-83979213.510827,-5048.928104,1541.525219,0
-24245784.140099,-24251491.24751,28227386.163472,39892.5942,-1657.572623,-28267486.603769,-2428.335232,1.732051,0
-24242193.598775,-24253914.38659,26930057.591942,42040.337201,-2816.314613,-26976007.167816,-4515.456455,713.604933,0
-24175665.527257,-24320341.999162,26771834.750671,141418.484336,-46443.210354,-26940134.663541,-76877.075094,6929.935281,1
-24241836.796309,-24254420.145426,35065948.836252,10478.907386,-2812.850511,-35080361.231022,-6164.368824,1733.782858,0
-24235693.212095,-24260589.710403,26083373.999526,24378.615117,-6330.645702,-26113466.650257,-11802.194203,1118.904822,0
-20782247.173525,-20786592.889001,24850058.561743,17297.991415,-1619.467505,-24868605.36179,-3188.705537,1681.821334,1
-14716582.728758,-14727236.573276,26274994.244469,35145.042936,-2771.281292,-26313646.690291,-3644.234899,1.732051,0
-24178403.899583,-24289197.993591,83881822.025968,61203.747336,-67922.372419,-84004042.459153,-12190.173584,1616.003403,1
-24242126.048794,-24254364.7198,23622512.585199,11220.225131,-2660.43004,-23637184.78759,-6257.899568,1569.238032,1
-68829474.163346,-68876842.288831,21716077.170273,44007.946919,-21579.621012,-21762589.66266,-23171.375704,846.972845,0
-19046337.356757,-19057836.442068,21839755.990239,68409.078696,-2670.822345,-21910641.901589,-3988.91301,1.732051,0
